created_at,temperature,humidity,motion,gas,alarm,is_night,motion_duration_sec,class,reason
2026-06-21T23:03:12,26.0,50.4,0,1,1,True,0,3,gas_only
2026-06-21T23:03:14,25.4,59.8,1,0,1,True,44,3,night_intrusion
2026-06-21T23:03:16,43.0,51.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:03:18,24.0,53.8,1,0,1,True,18,3,night_intrusion
2026-06-21T23:03:20,25.8,52.9,0,1,1,True,0,3,gas_only
2026-06-21T23:03:22,26.8,60.4,0,1,1,True,0,3,gas_only
2026-06-21T23:03:24,28.6,56.3,0,1,1,True,0,3,gas_only
2026-06-21T23:03:26,35.9,61.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:28,26.2,60.6,0,1,1,True,0,3,gas_only
2026-06-21T23:03:30,26.8,55.6,0,1,1,True,0,3,gas_only
2026-06-21T23:03:32,36.6,60.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:34,42.6,47.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:03:36,26.4,53.8,1,0,1,True,32,3,night_intrusion
2026-06-21T23:03:38,38.5,54.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:40,40,59.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:42,40.7,55.6,0,0,1,True,0,3,extreme_heat
2026-06-21T23:03:44,40.2,57.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:03:46,35.9,52.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:48,40.2,51.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:50,42.0,52.0,0,0,1,True,0,3,extreme_heat
2026-06-21T23:03:52,37.4,49.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:03:54,25.7,51.9,0,1,1,True,0,3,gas_only
2026-06-21T23:03:56,25.5,49.8,1,0,1,True,40,3,night_intrusion
2026-06-21T23:03:58,29.6,61.3,1,0,1,True,33,3,night_intrusion
2026-06-21T23:04:00,23.2,58.0,0,1,1,True,0,3,gas_only
2026-06-21T23:04:02,24.8,57.2,0,1,1,True,0,3,gas_only
2026-06-21T23:04:04,26.4,51.4,0,1,1,True,0,3,gas_only
2026-06-21T23:04:06,24.1,44.0,1,1,1,True,34,3,gas_and_intrusion
2026-06-21T23:04:08,40,49.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:10,26.8,57.7,1,0,1,True,38,3,night_intrusion
2026-06-21T23:04:12,25.0,56.8,0,1,1,True,0,3,gas_only
2026-06-21T23:04:14,35.7,56.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:16,37.0,46.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:18,41.9,53.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:04:20,23.6,55.2,1,0,1,True,23,3,night_intrusion
2026-06-21T23:04:22,40,55.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:04:24,42.2,59.3,0,0,1,True,0,3,extreme_heat
2026-06-21T23:04:26,36.3,53.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:28,42.3,52.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:04:30,26.4,55.8,0,1,1,True,0,3,gas_only
2026-06-21T23:04:32,26.6,45.4,0,1,1,True,0,3,gas_only
2026-06-21T23:04:34,24.4,64.1,0,1,1,True,0,3,gas_only
2026-06-21T23:04:36,25.7,56.9,0,1,1,True,0,3,gas_only
2026-06-21T23:04:38,25.8,48.9,0,1,1,True,0,3,gas_only
2026-06-21T23:04:40,26.9,59.3,0,1,1,True,0,3,gas_only
2026-06-21T23:04:42,40.3,58.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:44,24.5,61.7,0,1,1,True,0,3,gas_only
2026-06-21T23:04:46,27.0,61.4,0,1,1,True,0,3,gas_only
2026-06-21T23:04:48,24.6,53.0,1,0,1,True,25,3,night_intrusion
2026-06-21T23:04:50,24.8,50.9,1,0,1,True,34,3,night_intrusion
2026-06-21T23:04:52,23.3,55.9,0,1,1,True,0,3,gas_only
2026-06-21T23:04:54,38.3,51.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:04:56,27.1,53.3,0,1,1,True,0,3,gas_only
2026-06-21T23:04:58,25.5,59.4,1,0,1,True,21,3,night_intrusion
2026-06-21T23:05:00,40.2,61.4,1,0,1,True,55,3,extreme_heat
2026-06-21T23:05:02,36.5,55.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:04,25.8,60.3,1,0,1,True,15,3,night_intrusion
2026-06-21T23:05:06,38.0,58.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:08,25.9,44.2,1,0,1,True,33,3,night_intrusion
2026-06-21T23:05:10,24.2,55.8,1,1,1,True,42,3,gas_and_intrusion
2026-06-21T23:05:12,27.4,53.9,0,1,1,True,0,3,gas_only
2026-06-21T23:05:14,43.1,49.2,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:16,36.1,48.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:18,40.4,64.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:20,24.4,66.9,1,1,1,True,27,3,gas_and_intrusion
2026-06-21T23:05:22,28.2,58.2,1,1,1,True,50,3,gas_and_intrusion
2026-06-21T23:05:24,40.7,52.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:26,36.0,54.9,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:28,27.2,58.5,0,1,1,True,0,3,gas_only
2026-06-21T23:05:30,42.3,49.2,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:32,25.5,55.8,1,0,1,True,43,3,night_intrusion
2026-06-21T23:05:34,40.7,40.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:36,27.8,52.8,0,1,1,True,0,3,gas_only
2026-06-21T23:05:38,25.9,54.6,1,0,1,True,21,3,night_intrusion
2026-06-21T23:05:40,35.4,54.4,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:42,42.1,57.5,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:44,39.0,50.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:46,40.3,59.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:48,40.4,53.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:50,40.2,51.0,0,0,1,True,0,3,extreme_heat
2026-06-21T23:05:52,24.6,55.9,0,1,1,True,0,3,gas_only
2026-06-21T23:05:54,26.5,55.4,0,1,1,True,0,3,gas_only
2026-06-21T23:05:56,40.3,57.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:05:58,24.0,55.0,1,0,1,True,59,3,night_intrusion
2026-06-21T23:06:00,37.8,49.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:02,42.3,52.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:06:04,37.7,56.9,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:06,26.1,53.5,0,1,1,True,0,3,gas_only
2026-06-21T23:06:08,27.1,66.3,1,0,1,True,55,3,night_intrusion
2026-06-21T23:06:10,37.0,69.9,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:12,40,52.0,0,0,1,True,0,3,extreme_heat
2026-06-21T23:06:14,28.7,50.7,1,0,1,True,49,3,night_intrusion
2026-06-21T23:06:16,25.9,48.3,1,0,1,True,44,3,night_intrusion
2026-06-21T23:06:18,36.9,50.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:20,37.6,47.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:22,37.6,50.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:24,42.3,50.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:06:26,26.5,50.0,1,0,1,True,35,3,night_intrusion
2026-06-21T23:06:28,26.8,63.7,0,1,1,True,0,3,gas_only
2026-06-21T23:06:30,25.1,56.2,1,0,1,True,31,3,night_intrusion
2026-06-21T23:06:32,37.5,63.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:34,26.7,56.5,1,0,1,True,39,3,night_intrusion
2026-06-21T23:06:36,27.3,51.1,1,0,1,True,29,3,night_intrusion
2026-06-21T23:06:38,27.5,58.3,1,1,1,True,48,3,gas_and_intrusion
2026-06-21T23:06:40,23.6,54.3,0,1,1,True,0,3,gas_only
2026-06-21T23:06:42,38.4,57.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:44,24.4,57.5,0,1,1,True,0,3,gas_only
2026-06-21T23:06:46,24.8,52.5,0,1,1,True,0,3,gas_only
2026-06-21T23:06:48,37.4,45.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:06:50,27.2,56.4,0,1,1,True,0,3,gas_only
2026-06-21T23:06:52,41.0,49.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:06:54,25.6,62.9,0,1,1,True,0,3,gas_only
2026-06-21T23:06:56,24.7,56.3,1,0,1,True,35,3,night_intrusion
2026-06-21T23:06:58,24.8,44.8,1,0,1,True,27,3,night_intrusion
2026-06-21T23:07:00,23.1,56.2,1,0,1,True,44,3,night_intrusion
2026-06-21T23:07:02,26.3,42.9,0,1,1,True,0,3,gas_only
2026-06-21T23:07:04,25.6,63.4,1,1,1,True,28,3,gas_and_intrusion
2026-06-21T23:07:06,27.9,61.6,1,1,1,True,49,3,gas_and_intrusion
2026-06-21T23:07:08,36.3,54.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:10,40.5,53.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:12,26.1,52.1,1,0,1,True,20,3,night_intrusion
2026-06-21T23:07:14,40.3,53.5,0,0,1,True,0,3,extreme_heat
2026-06-21T23:07:16,35.0,57.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:18,26.2,57.8,1,1,1,True,40,3,gas_and_intrusion
2026-06-21T23:07:20,26.4,55.0,0,1,1,True,0,3,gas_only
2026-06-21T23:07:22,27.8,55.7,1,0,1,True,42,3,night_intrusion
2026-06-21T23:07:24,36.0,48.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:26,26.2,47.9,1,0,1,True,31,3,night_intrusion
2026-06-21T23:07:28,38.8,54.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:30,23.8,53.5,0,1,1,True,0,3,gas_only
2026-06-21T23:07:32,25.2,51.9,0,1,1,True,0,3,gas_only
2026-06-21T23:07:34,40.3,45.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:36,25.4,53.9,0,1,1,True,0,3,gas_only
2026-06-21T23:07:38,26.0,59.8,1,1,1,True,45,3,gas_and_intrusion
2026-06-21T23:07:40,40,62.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:07:42,24.8,55.0,1,0,1,True,60,3,night_intrusion
2026-06-21T23:07:44,23.3,57.7,0,1,1,True,0,3,gas_only
2026-06-21T23:07:46,42.9,56.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:07:48,40.1,60.0,1,1,1,True,48,3,gas_and_intrusion
2026-06-21T23:07:50,42.5,51.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:07:52,26.8,50.6,1,1,1,True,55,3,gas_and_intrusion
2026-06-21T23:07:54,37.9,53.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:56,36.9,52.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:07:58,40.1,55.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:00,43.5,60.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:02,37.9,53.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:04,26.5,55.4,1,0,1,True,48,3,night_intrusion
2026-06-21T23:08:06,22.5,69.2,0,1,1,True,0,3,gas_only
2026-06-21T23:08:08,40.8,48.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:10,40.1,50.6,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:12,37.8,51.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:14,25.0,49.9,0,1,1,True,0,3,gas_only
2026-06-21T23:08:16,26.8,55.9,1,0,1,True,51,3,night_intrusion
2026-06-21T23:08:18,27.7,51.6,0,1,1,True,0,3,gas_only
2026-06-21T23:08:20,26.3,61.3,1,0,1,True,45,3,night_intrusion
2026-06-21T23:08:22,42.6,61.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:24,25.3,60.8,0,1,1,True,0,3,gas_only
2026-06-21T23:08:26,36.4,48.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:28,42.6,55.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:30,41.7,53.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:32,36.3,52.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:34,25.9,56.8,1,0,1,True,58,3,night_intrusion
2026-06-21T23:08:36,24.4,54.0,0,1,1,True,0,3,gas_only
2026-06-21T23:08:38,37.2,55.4,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:40,27.4,47.2,1,1,1,True,37,3,gas_and_intrusion
2026-06-21T23:08:42,26.5,53.1,0,1,1,True,0,3,gas_only
2026-06-21T23:08:44,26.4,49.6,0,1,1,True,0,3,gas_only
2026-06-21T23:08:46,35.9,46.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:08:48,25.5,57.4,0,1,1,True,0,3,gas_only
2026-06-21T23:08:50,23.0,54.0,1,1,1,True,31,3,gas_and_intrusion
2026-06-21T23:08:52,43.8,58.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:08:54,27.9,52.3,0,1,1,True,0,3,gas_only
2026-06-21T23:08:56,23.1,61.6,0,1,1,True,0,3,gas_only
2026-06-21T23:08:58,37.0,52.9,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:00,24.1,60.0,1,1,1,True,22,3,gas_and_intrusion
2026-06-21T23:09:02,36.6,54.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:04,28.2,53.8,1,1,1,True,41,3,gas_and_intrusion
2026-06-21T23:09:06,23.5,63.7,1,0,1,True,50,3,night_intrusion
2026-06-21T23:09:08,29.6,51.8,0,1,1,True,0,3,gas_only
2026-06-21T23:09:10,24.5,52.4,0,1,1,True,0,3,gas_only
2026-06-21T23:09:12,37.8,55.1,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:14,27.2,51.4,0,1,1,True,0,3,gas_only
2026-06-21T23:09:16,45.0,54.2,0,0,1,True,0,3,extreme_heat
2026-06-21T23:09:18,40.7,54.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:09:20,27.3,53.4,0,1,1,True,0,3,gas_only
2026-06-21T23:09:22,36.3,60.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:24,24.4,60.0,0,1,1,True,0,3,gas_only
2026-06-21T23:09:26,38.0,53.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:28,27.1,51.9,0,1,1,True,0,3,gas_only
2026-06-21T23:09:30,24.5,46.3,1,1,1,True,51,3,gas_and_intrusion
2026-06-21T23:09:32,24.6,53.7,1,0,1,True,18,3,night_intrusion
2026-06-21T23:09:34,28.2,57.9,1,0,1,True,56,3,night_intrusion
2026-06-21T23:09:36,24.5,52.3,0,1,1,True,0,3,gas_only
2026-06-21T23:09:38,36.1,57.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:40,23.7,58.2,1,1,1,True,25,3,gas_and_intrusion
2026-06-21T23:09:42,37.6,63.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:44,43.3,58.8,0,0,1,True,0,3,extreme_heat
2026-06-21T23:09:46,23.9,52.8,0,1,1,True,0,3,gas_only
2026-06-21T23:09:48,26.7,58.4,1,0,1,True,39,3,night_intrusion
2026-06-21T23:09:50,24.7,51.3,1,1,1,True,43,3,gas_and_intrusion
2026-06-21T23:09:52,40.1,52.2,0,0,1,True,0,3,extreme_heat
2026-06-21T23:09:54,38.2,55.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:56,37.4,58.6,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:09:58,27.4,53.0,1,0,1,True,35,3,night_intrusion
2026-06-21T23:10:00,27.8,54.8,1,1,1,True,57,3,gas_and_intrusion
2026-06-21T23:10:02,25.1,54.5,0,1,1,True,0,3,gas_only
2026-06-21T23:10:04,26.8,54.8,0,1,1,True,0,3,gas_only
2026-06-21T23:10:06,42.1,55.9,0,0,1,True,0,3,extreme_heat
2026-06-21T23:10:08,36.2,51.4,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:10,27.4,62.0,1,0,1,True,29,3,night_intrusion
2026-06-21T23:10:12,40,48.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:14,38.6,58.8,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:16,28.0,55.4,0,1,1,True,0,3,gas_only
2026-06-21T23:10:18,37.2,56.2,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:20,25.1,61.2,0,1,1,True,0,3,gas_only
2026-06-21T23:10:22,26.8,54.6,0,1,1,True,0,3,gas_only
2026-06-21T23:10:24,40.1,62.4,1,0,1,True,36,3,extreme_heat
2026-06-21T23:10:26,42.3,61.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:10:28,24.8,49.7,1,1,1,True,43,3,gas_and_intrusion
2026-06-21T23:10:30,40.2,52.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:32,36.8,51.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:34,37.5,67.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:36,40.2,52.4,0,0,1,True,0,3,extreme_heat
2026-06-21T23:10:38,37.2,56.4,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:40,27.0,53.0,1,0,1,True,57,3,night_intrusion
2026-06-21T23:10:42,27.0,53.0,0,1,1,True,0,3,gas_only
2026-06-21T23:10:44,28.3,54.9,0,1,1,True,0,3,gas_only
2026-06-21T23:10:46,40,62.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:48,43.1,47.8,0,0,1,True,0,3,extreme_heat
2026-06-21T23:10:50,27.9,48.3,1,1,1,True,44,3,gas_and_intrusion
2026-06-21T23:10:52,24.9,53.1,1,0,1,True,27,3,night_intrusion
2026-06-21T23:10:54,27.3,54.8,1,0,1,True,30,3,night_intrusion
2026-06-21T23:10:56,36.1,59.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:10:58,40.2,55.8,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:00,40.1,64.5,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:02,36.4,51.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:04,38.4,54.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:06,24.2,52.0,1,1,1,True,52,3,gas_and_intrusion
2026-06-21T23:11:08,40.8,54.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:10,43.0,48.5,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:12,25.0,57.8,1,1,1,True,44,3,gas_and_intrusion
2026-06-21T23:11:14,42.8,56.1,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:16,43.7,49.0,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:18,40.3,55.0,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:20,26.0,47.0,1,1,1,True,27,3,gas_and_intrusion
2026-06-21T23:11:22,25.6,45.8,1,0,1,True,33,3,night_intrusion
2026-06-21T23:11:24,26.1,57.1,1,1,1,True,17,3,gas_and_intrusion
2026-06-21T23:11:26,39.1,61.3,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:28,40.2,51.7,0,1,1,True,0,3,gas_and_hot
2026-06-21T23:11:30,41.7,57.7,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:32,42.7,53.6,0,0,1,True,0,3,extreme_heat
2026-06-21T23:11:34,27.5,44.0,1,0,1,True,27,3,night_intrusion
