created_at,temperature,humidity,motion,gas,is_night,motion_duration_sec
2026-06-21T23:06:12,27.3,44.9,0,0,True,0
2026-06-21T23:06:14,26.7,54.4,1,0,True,1
2026-06-21T23:06:16,29.4,68.6,0,0,True,0
2026-06-21T23:06:18,29.3,68.7,0,0,True,0
2026-06-21T23:06:20,24.0,54.6,0,0,True,0
2026-06-21T23:06:22,24.3,57.5,1,0,True,2
2026-06-21T23:06:24,26.6,64.1,0,0,True,0
2026-06-21T23:06:26,28.2,53.5,0,0,True,0
2026-06-21T23:06:28,26.9,58.6,0,0,True,0
2026-06-21T23:06:30,25.4,57.7,0,0,True,0
2026-06-21T23:06:32,25.7,52.0,0,0,True,0
2026-06-21T23:06:34,29.0,68.8,0,0,True,0
2026-06-21T23:06:36,27.6,57.2,0,0,True,0
2026-06-21T23:06:38,24.7,50.8,0,0,True,0
2026-06-21T23:06:40,25.6,48.4,1,0,True,1
2026-06-21T23:06:42,29.2,62.4,0,0,True,0
2026-06-21T23:06:44,27.3,63.9,0,0,True,0
2026-06-21T23:06:46,29.6,69.2,0,0,True,0
2026-06-21T23:06:48,24.1,69.7,0,0,True,0
2026-06-21T23:06:50,26.4,50.3,0,0,True,0
2026-06-21T23:06:52,25.7,46.5,0,0,True,0
2026-06-21T23:06:54,23.5,60.1,0,0,True,0
2026-06-21T23:06:56,26.9,53.5,0,0,True,0
2026-06-21T23:06:58,27.1,51.2,0,0,True,0
2026-06-21T23:07:00,26.4,56.4,0,0,True,0
2026-06-21T23:07:02,23.3,58.7,1,0,True,2
2026-06-21T23:07:04,27.6,59.1,1,0,True,2
2026-06-21T23:07:06,24.9,57.0,0,0,True,0
2026-06-21T23:07:08,24.9,46.0,0,0,True,0
2026-06-21T23:07:10,28.7,53.6,0,0,True,0
2026-06-21T23:07:12,25.1,55.7,0,0,True,0
2026-06-21T23:07:14,27.5,52.0,0,0,True,0
2026-06-21T23:07:16,23.4,47.0,0,0,True,0
2026-06-21T23:07:18,24.6,47.2,0,0,True,0
2026-06-21T23:07:20,22.6,53.2,1,0,True,1
2026-06-21T23:07:22,26.1,53.4,0,0,True,0
2026-06-21T23:07:24,27.1,59.5,1,0,True,1
2026-06-21T23:07:26,24.7,54.2,0,0,True,0
2026-06-21T23:07:28,27.2,52.8,0,0,True,0
2026-06-21T23:07:30,29.8,67.4,0,0,True,0
2026-06-21T23:07:32,24.8,57.0,0,0,True,0
2026-06-21T23:07:34,25.7,54.1,0,0,True,0
2026-06-21T23:07:36,24.6,61.5,1,0,True,2
2026-06-21T23:07:38,26.2,53.0,1,0,True,1
2026-06-21T23:07:40,24.8,55.6,0,0,True,0
2026-06-21T23:07:42,27.5,59.9,0,0,True,0
2026-06-21T23:07:44,29.4,68.9,0,0,True,0
2026-06-21T23:07:46,26.3,53.5,0,0,True,0
2026-06-21T23:07:48,26.3,56.5,1,0,True,1
2026-06-21T23:07:50,26.9,49.9,0,0,True,0
2026-06-21T23:07:52,25.4,57.1,0,0,True,0
2026-06-21T23:07:54,24.4,51.5,1,0,True,2
2026-06-21T23:07:56,27.7,54.4,1,0,True,2
2026-06-21T23:07:58,27.9,56.8,0,0,True,0
2026-06-21T23:08:00,25.2,60.7,0,0,True,0
2026-06-21T23:08:02,24.9,52.4,0,0,True,0
2026-06-21T23:08:04,23.3,54.9,0,0,True,0
2026-06-21T23:08:06,27.2,58.3,0,0,True,0
2026-06-21T23:08:08,29.9,69.4,0,0,True,0
2026-06-21T23:08:10,29.8,69.1,0,0,True,0
2026-06-21T23:08:12,29.0,67.7,1,0,True,2
2026-06-21T23:08:14,27.0,58.2,0,0,True,0
2026-06-21T23:08:16,22.2,53.4,1,0,True,1
2026-06-21T23:08:18,26.5,55.5,0,0,True,0
2026-06-21T23:08:20,29.8,68.9,0,0,True,0
2026-06-21T23:08:22,28.0,50.8,0,0,True,0
2026-06-21T23:08:24,25.6,55.4,0,0,True,0
2026-06-21T23:08:26,25.7,59.1,0,0,True,0
2026-06-21T23:08:28,26.7,53.8,0,0,True,0
2026-06-21T23:08:30,25.8,63.1,1,0,True,1
2026-06-21T23:08:32,23.8,47.0,0,0,True,0
2026-06-21T23:08:34,29.9,57.3,0,0,True,0
2026-06-21T23:08:36,28.0,48.1,1,0,True,2
2026-06-21T23:08:38,27.5,58.6,0,0,True,0
2026-06-21T23:08:40,25.9,49.3,1,0,True,2
2026-06-21T23:08:42,26.2,54.1,1,0,True,2
2026-06-21T23:08:44,26.4,66.6,0,0,True,0
2026-06-21T23:08:46,26.7,48.7,0,0,True,0
2026-06-21T23:08:48,26.5,61.4,1,0,True,1
2026-06-21T23:08:50,26.4,58.7,1,0,True,1
2026-06-21T23:08:52,24.6,56.3,0,0,True,0
2026-06-21T23:08:54,24.0,54.0,1,0,True,1
2026-06-21T23:08:56,28.2,62.6,0,0,True,0
2026-06-21T23:08:58,25.4,55.5,1,0,True,2
2026-06-21T23:09:00,24.8,59.3,0,0,True,0
2026-06-21T23:09:02,26.1,48.4,0,0,True,0
2026-06-21T23:09:04,25.9,54.4,1,0,True,2
2026-06-21T23:09:06,26.0,60.1,1,0,True,1
2026-06-21T23:09:08,26.6,55.6,1,0,True,1
2026-06-21T23:09:10,30,69.0,1,0,True,1
2026-06-21T23:09:12,26.3,55.4,0,0,True,0
2026-06-21T23:09:14,27.4,52.2,0,0,True,0
2026-06-21T23:09:16,25.4,60.7,1,0,True,1
2026-06-21T23:09:18,26.3,54.8,0,0,True,0
2026-06-21T23:09:20,26.9,56.1,0,0,True,0
2026-06-21T23:09:22,25.2,63.7,1,0,True,2
2026-06-21T23:09:24,23.3,53.7,0,0,True,0
2026-06-21T23:09:26,29.4,68.8,0,0,True,0
2026-06-21T23:09:28,23.1,53.9,0,0,True,0
2026-06-21T23:09:30,25.8,62.5,0,0,True,0
2026-06-21T23:09:32,27.2,57.4,1,0,True,2
2026-06-21T23:09:34,22.8,57.4,1,0,True,1
2026-06-21T23:09:36,29.0,61.3,0,0,True,0
2026-06-21T23:09:38,28.9,69.0,1,0,True,2
2026-06-21T23:09:40,29.6,69.1,1,0,True,2
2026-06-21T23:09:42,26.0,62.3,0,0,True,0
2026-06-21T23:09:44,27.9,47.2,0,0,True,0
2026-06-21T23:09:46,26.5,55.0,0,0,True,0
2026-06-21T23:09:48,28.5,51.0,0,0,True,0
2026-06-21T23:09:50,27.5,59.6,0,0,True,0
2026-06-21T23:09:52,26.4,54.0,0,0,True,0
2026-06-21T23:09:54,25.3,54.6,0,0,True,0
2026-06-21T23:09:56,29.1,68.7,0,0,True,0
2026-06-21T23:09:58,29.0,69.5,0,0,True,0
2026-06-21T23:10:00,24.5,54.7,0,0,True,0
2026-06-21T23:10:02,26.0,57.8,0,0,True,0
2026-06-21T23:10:04,27.3,44.5,0,0,True,0
2026-06-21T23:10:06,25.0,55.3,1,0,True,1
2026-06-21T23:10:08,25.6,57.2,0,0,True,0
2026-06-21T23:10:10,27.7,51.3,0,0,True,0
2026-06-21T23:10:12,24.7,55.1,1,0,True,1
2026-06-21T23:10:14,28.5,53.9,1,0,True,1
2026-06-21T23:10:16,25.8,52.5,0,0,True,0
2026-06-21T23:10:18,25.8,62.2,1,0,True,1
2026-06-21T23:10:20,25.3,51.4,0,0,True,0
2026-06-21T23:10:22,26.2,47.8,0,0,True,0
2026-06-21T23:10:24,24.8,63.3,0,0,True,0
2026-06-21T23:10:26,29.0,69.3,0,0,True,0
2026-06-21T23:10:28,27.1,54.4,0,0,True,0
2026-06-21T23:10:30,29.7,69.9,1,0,True,1
2026-06-21T23:10:32,24.8,48.5,0,0,True,0
2026-06-21T23:10:34,25.7,53.4,1,0,True,2
2026-06-21T23:10:36,25.2,50.1,0,0,True,0
2026-06-21T23:10:38,23.8,56.3,0,0,True,0
2026-06-21T23:10:40,24.5,54.1,0,0,True,0
2026-06-21T23:10:42,26.7,51.5,0,0,True,0
2026-06-21T23:10:44,27.0,60.3,0,0,True,0
2026-06-21T23:10:46,26.6,43.1,1,0,True,1
2026-06-21T23:10:48,27.9,46.7,1,0,True,2
2026-06-21T23:10:50,24.9,53.5,0,0,True,0
2026-06-21T23:10:52,28.1,60.9,1,0,True,1
2026-06-21T23:10:54,25.6,53.9,1,0,True,1
2026-06-21T23:10:56,26.7,55.3,1,0,True,2
2026-06-21T23:10:58,27.3,53.7,0,0,True,0
2026-06-21T23:11:00,29.8,68.3,0,0,True,0
2026-06-21T23:11:02,26.3,55.1,1,0,True,2
2026-06-21T23:11:04,25.6,60.0,0,0,True,0
2026-06-21T23:11:06,26.2,55.5,1,0,True,1
2026-06-21T23:11:08,26.6,55.2,1,0,True,1
2026-06-21T23:11:10,24.6,47.9,1,0,True,2
2026-06-21T23:11:12,26.5,52.9,0,0,True,0
2026-06-21T23:11:14,26.1,57.9,0,0,True,0
2026-06-21T23:11:16,29.3,68.4,0,0,True,0
2026-06-21T23:11:18,24.8,51.6,0,0,True,0
2026-06-21T23:11:20,26.6,57.7,0,0,True,0
2026-06-21T23:11:22,26.7,51.3,0,0,True,0
2026-06-21T23:11:24,25.4,62.0,1,0,True,1
2026-06-21T23:11:26,24.2,55.9,0,0,True,0
2026-06-21T23:11:28,25.1,60.7,0,0,True,0
2026-06-21T23:11:30,27.0,42.4,0,0,True,0
2026-06-21T23:11:32,26.6,50.7,1,0,True,1
2026-06-21T23:11:34,27.2,57.1,0,0,True,0
2026-06-21T23:11:36,28.8,59.1,1,0,True,1
2026-06-21T23:11:38,23.6,59.0,0,0,True,0
2026-06-21T23:11:40,25.9,49.8,1,0,True,1
2026-06-21T23:11:42,26.1,57.1,1,0,True,2
2026-06-21T23:11:44,24.4,54.1,0,0,True,0
2026-06-21T23:11:46,26.3,49.9,0,0,True,0
2026-06-21T23:11:48,26.3,57.2,0,0,True,0
2026-06-21T23:11:50,23.4,55.4,1,0,True,1
2026-06-21T23:11:52,25.5,49.5,0,0,True,0
2026-06-21T23:11:54,25.1,54.3,0,0,True,0
2026-06-21T23:11:56,28.6,56.9,0,0,True,0
2026-06-21T23:11:58,25.6,55.3,0,0,True,0
2026-06-21T23:12:00,25.8,56.9,0,0,True,0
2026-06-21T23:12:02,22.6,63.0,0,0,True,0
2026-06-21T23:12:04,28.2,50.5,1,0,True,2
2026-06-21T23:12:06,25.8,59.1,0,0,True,0
2026-06-21T23:12:08,24.9,51.5,0,0,True,0
2026-06-21T23:12:10,26.2,60.9,1,0,True,2
2026-06-21T23:12:12,25.6,51.2,1,0,True,2
2026-06-21T23:12:14,25.6,63.0,0,0,True,0
2026-06-21T23:12:16,27.6,46.4,1,0,True,1
2026-06-21T23:12:18,27.1,54.3,0,0,True,0
2026-06-21T23:12:20,26.4,52.4,1,0,True,1
2026-06-21T23:12:22,25.1,64.0,0,0,True,0
2026-06-21T23:12:24,29.7,68.7,1,0,True,1
2026-06-21T23:12:26,27.4,62.3,0,0,True,0
2026-06-21T23:12:28,29.3,69.4,0,0,True,0
2026-06-21T23:12:30,25.2,49.0,1,0,True,1
2026-06-21T23:12:32,26.9,59.6,0,0,True,0
2026-06-21T23:12:34,26.6,55.2,0,0,True,0
2026-06-21T23:12:36,27.2,61.1,1,0,True,1
2026-06-21T23:12:38,27.5,48.3,0,0,True,0
2026-06-21T23:12:40,25.7,57.7,0,0,True,0
2026-06-21T23:12:42,23.6,56.8,0,0,True,0
2026-06-21T23:12:44,26.4,55.0,0,0,True,0
2026-06-21T23:12:46,25.4,48.0,1,0,True,2
2026-06-21T23:12:48,25.5,58.6,0,0,True,0
2026-06-21T23:12:50,24.8,50.4,0,0,True,0
2026-06-21T23:12:52,25.3,57.2,0,0,True,0
2026-06-21T23:12:54,26.3,52.0,0,0,True,0
2026-06-21T23:12:56,26.8,44.9,0,0,True,0
2026-06-21T23:12:58,27.1,42.5,0,0,True,0
2026-06-21T23:13:00,26.0,49.5,1,0,True,1
2026-06-21T23:13:02,24.8,56.0,1,0,True,1
2026-06-21T23:13:04,26.5,61.2,0,0,True,0
2026-06-21T23:13:06,27.5,53.8,0,0,True,0
2026-06-21T23:13:08,25.4,53.7,0,0,True,0
2026-06-21T23:13:10,24.6,50.0,0,0,True,0
2026-06-21T23:13:12,29.7,68.8,1,0,True,1
2026-06-21T23:13:14,27.3,53.1,1,0,True,2
2026-06-21T23:13:16,23.9,60.5,1,0,True,1
2026-06-21T23:13:18,28.4,58.1,0,0,True,0
2026-06-21T23:13:20,25.7,55.8,0,0,True,0
2026-06-21T23:13:22,25.1,52.2,1,0,True,2
2026-06-21T23:13:24,29.7,69.1,0,0,True,0
2026-06-21T23:13:26,27.3,49.3,0,0,True,0
2026-06-21T23:13:28,29.5,69.0,1,0,True,2
2026-06-21T23:13:30,27.1,49.2,0,0,True,0
2026-06-21T23:13:32,22.5,50.8,0,0,True,0
2026-06-21T23:13:34,27.8,57.1,0,0,True,0
2026-06-21T23:13:36,27.3,56.4,1,0,True,2
2026-06-21T23:13:38,27.0,49.1,0,0,True,0
2026-06-21T23:13:40,23.6,50.9,0,0,True,0
2026-06-21T23:13:42,27.0,57.2,0,0,True,0
2026-06-21T23:13:44,24.9,49.1,1,0,True,2
2026-06-21T23:13:46,26.3,51.7,1,0,True,1
2026-06-21T23:13:48,25.1,59.0,0,0,True,0
2026-06-21T23:13:50,26.2,61.0,0,0,True,0
2026-06-21T23:13:52,27.2,56.5,0,0,True,0
2026-06-21T23:13:54,24.3,51.8,0,0,True,0
2026-06-21T23:13:56,28.6,59.9,0,0,True,0
2026-06-21T23:13:58,26.3,57.5,1,0,True,2
2026-06-21T23:14:00,22.3,58.1,1,0,True,1
2026-06-21T23:14:02,26.1,56.5,0,0,True,0
2026-06-21T23:14:04,25.4,51.3,0,0,True,0
2026-06-21T23:14:06,25.5,60.6,1,0,True,2
2026-06-21T23:14:08,26.3,56.6,1,0,True,1
2026-06-21T23:14:10,26.3,48.8,0,0,True,0
2026-06-21T23:14:12,23.6,61.8,0,0,True,0
2026-06-21T23:14:14,26.5,55.7,1,0,True,2
2026-06-21T23:14:16,27.7,51.7,1,0,True,1
2026-06-21T23:14:18,25.2,55.1,1,0,True,1
2026-06-21T23:14:20,27.0,50.4,0,0,True,0
2026-06-21T23:14:22,27.9,59.8,0,0,True,0
2026-06-21T23:14:24,26.1,50.3,0,0,True,0
2026-06-21T23:14:26,23.7,60.1,0,0,True,0
2026-06-21T23:14:28,29.9,69.4,0,0,True,0
2026-06-21T23:14:30,23.1,54.2,0,0,True,0
2026-06-21T23:14:32,27.6,47.2,0,0,True,0
2026-06-21T23:14:34,28.6,50.7,0,0,True,0
2026-06-21T23:14:36,26.4,54.5,0,0,True,0
2026-06-21T23:14:38,26.2,60.4,0,0,True,0
2026-06-21T23:14:40,27.3,50.7,0,0,True,0
2026-06-21T23:14:42,25.0,57.5,1,0,True,1
2026-06-21T23:14:44,26.1,52.5,0,0,True,0
2026-06-21T23:14:46,26.5,42.3,1,0,True,1
2026-06-21T23:14:48,28.7,53.7,1,0,True,2
2026-06-21T23:14:50,26.0,59.7,0,0,True,0
2026-06-21T23:14:52,23.1,52.6,1,0,True,2
2026-06-21T23:14:54,23.9,55.3,1,0,True,2
2026-06-21T23:14:56,25.0,59.7,0,0,True,0
2026-06-21T23:14:58,27.6,63.5,0,0,True,0
2026-06-21T23:15:00,29.7,68.6,0,0,True,0
2026-06-21T23:15:02,27.8,53.2,0,0,True,0
2026-06-21T23:15:04,29.0,46.2,0,0,True,0
2026-06-21T23:15:06,26.2,60.5,0,0,True,0
2026-06-21T23:15:08,27.4,61.5,1,0,True,2
2026-06-21T23:15:10,25.6,52.9,0,0,True,0
2026-06-21T23:15:12,26.8,62.0,0,0,True,0
2026-06-21T23:15:14,24.6,49.8,0,0,True,0
2026-06-21T23:15:16,27.9,59.8,0,0,True,0
2026-06-21T23:15:18,26.1,60.7,1,0,True,1
2026-06-21T23:15:20,27.6,63.9,0,0,True,0
2026-06-21T23:15:22,26.6,61.5,1,0,True,1
2026-06-21T23:15:24,27.1,49.9,0,0,True,0
2026-06-21T23:15:26,26.8,53.9,0,0,True,0
2026-06-21T23:15:28,29.2,58.3,1,0,True,2
2026-06-21T23:15:30,27.9,61.9,1,0,True,2
2026-06-21T23:15:32,27.0,50.9,1,0,True,2
2026-06-21T23:15:34,25.7,59.5,1,0,True,2
2026-06-21T23:15:36,25.8,58.0,0,0,True,0
2026-06-21T23:15:38,26.0,60.3,0,0,True,0
2026-06-21T23:15:40,24.2,47.0,0,0,True,0
2026-06-21T23:15:42,25.6,62.0,1,0,True,1
2026-06-21T23:15:44,29.4,68.5,0,0,True,0
2026-06-21T23:15:46,26.6,54.9,0,0,True,0
2026-06-21T23:15:48,26.0,52.7,0,0,True,0
2026-06-21T23:15:50,29.8,68.0,1,0,True,1
2026-06-21T23:15:52,27.3,53.7,0,0,True,0
2026-06-21T23:15:54,25.5,53.1,0,0,True,0
2026-06-21T23:15:56,27.3,57.7,0,0,True,0
2026-06-21T23:15:58,27.3,57.1,1,0,True,1
