created_at,temperature,humidity,motion,gas,alarm,is_night,motion_duration_sec,class,reason
2026-06-21T10:02:14,30.5,70.1,1,0,0,False,18,1,warm_humid
2026-06-21T10:02:16,32.7,72.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:02:18,27.0,70.9,0,0,0,False,0,1,humid
2026-06-21T10:02:20,28.1,55.4,1,0,0,False,14,0,normal
2026-06-21T10:02:22,34.1,51.3,0,0,0,False,0,1,warm
2026-06-21T10:02:24,27.7,56.2,1,0,0,False,7,0,normal
2026-06-21T10:02:26,27.9,57.8,1,0,0,False,9,0,normal
2026-06-21T10:02:28,30.8,56.1,0,0,0,False,0,1,warm
2026-06-21T10:02:30,25.5,70.2,0,0,0,False,0,1,humid
2026-06-21T10:02:32,26.8,63.5,1,0,0,False,13,0,normal
2026-06-21T10:02:34,32.5,73.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:02:36,31.6,75.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:02:38,31.9,73.9,0,0,0,False,0,1,warm_humid
2026-06-21T10:02:40,27.7,73.8,0,0,0,False,0,1,humid
2026-06-21T10:02:42,33.3,57.3,0,0,0,False,0,1,warm
2026-06-21T10:02:44,32.2,57.9,0,0,0,False,0,1,warm
2026-06-21T10:02:46,27.4,78.4,0,0,0,False,0,1,humid
2026-06-21T10:02:48,30.1,70.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:02:50,27.4,72.9,0,0,0,False,0,1,humid
2026-06-21T10:02:52,24.2,41.7,1,0,0,False,17,0,normal
2026-06-21T10:02:54,25.9,71.0,0,0,0,False,0,1,humid
2026-06-21T10:02:56,25.9,47.4,1,0,0,False,5,0,normal
2026-06-21T10:02:58,33.4,50.2,0,0,0,False,0,1,warm
2026-06-21T10:03:00,25.1,44.4,1,0,0,False,28,0,normal
2026-06-21T10:03:02,31.9,58.1,0,0,0,False,0,1,warm
2026-06-21T10:03:04,31.2,55.4,0,0,0,False,0,1,warm
2026-06-21T10:03:06,27.6,75.8,0,0,0,False,0,1,humid
2026-06-21T10:03:08,30.4,70.2,1,0,0,False,22,1,warm_humid
2026-06-21T10:03:10,31.9,72.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:12,26.0,77.1,0,0,0,False,0,1,humid
2026-06-21T10:03:14,32.8,52.3,0,0,0,False,0,1,warm
2026-06-21T10:03:16,26.1,50.6,1,0,0,False,7,0,normal
2026-06-21T10:03:18,32.6,73.9,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:20,33.0,75.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:22,24.0,52.5,1,0,0,False,11,0,normal
2026-06-21T10:03:24,30,70.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:26,33.2,58.5,0,0,0,False,0,1,warm
2026-06-21T10:03:28,30.8,56.3,0,0,0,False,0,1,warm
2026-06-21T10:03:30,32.7,55.1,0,0,0,False,0,1,warm
2026-06-21T10:03:32,32.4,73.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:34,27.1,61.7,1,0,0,False,23,0,normal
2026-06-21T10:03:36,33.5,53.2,0,0,0,False,0,1,warm
2026-06-21T10:03:38,26.8,54.7,1,0,0,False,3,0,normal
2026-06-21T10:03:40,28.0,63.0,1,0,0,False,14,0,normal
2026-06-21T10:03:42,32.5,53.3,0,0,0,False,0,1,warm
2026-06-21T10:03:44,28.0,56.9,1,0,0,False,18,0,normal
2026-06-21T10:03:46,30.2,70.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:03:48,30,48.1,0,0,0,False,0,1,warm
2026-06-21T10:03:50,30.3,70.2,1,0,0,False,1,1,warm_humid
2026-06-21T10:03:52,32.5,45.0,0,0,0,False,0,1,warm
2026-06-21T10:03:54,27.7,74.6,0,0,0,False,0,1,humid
2026-06-21T10:03:56,31.7,49.9,0,0,0,False,0,1,warm
2026-06-21T10:03:58,24.1,49.6,1,0,0,False,10,0,normal
2026-06-21T10:04:00,30.3,70.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:02,31.6,74.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:04,32.5,72.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:06,32.6,57.5,0,0,0,False,0,1,warm
2026-06-21T10:04:08,32.0,58.6,0,0,0,False,0,1,warm
2026-06-21T10:04:10,30.2,70.2,1,0,0,False,21,1,warm_humid
2026-06-21T10:04:12,29.2,48.0,1,0,0,False,8,0,normal
2026-06-21T10:04:14,31.8,51.3,0,0,0,False,0,1,warm
2026-06-21T10:04:16,30.7,51.2,0,0,0,False,0,1,warm
2026-06-21T10:04:18,27.6,74.3,0,0,0,False,0,1,humid
2026-06-21T10:04:20,30.8,54.7,0,0,0,False,0,1,warm
2026-06-21T10:04:22,28.1,74.0,0,0,0,False,0,1,humid
2026-06-21T10:04:24,25.0,45.7,1,0,0,False,2,0,normal
2026-06-21T10:04:26,30.3,70.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:28,33.8,75.0,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:30,32.5,41.4,0,0,0,False,0,1,warm
2026-06-21T10:04:32,32.9,58.3,0,0,0,False,0,1,warm
2026-06-21T10:04:34,25.1,57.6,1,0,0,False,20,0,normal
2026-06-21T10:04:36,28.4,60.0,1,0,0,False,19,0,normal
2026-06-21T10:04:38,28.2,50.3,1,0,0,False,14,0,normal
2026-06-21T10:04:40,31.2,49.5,0,0,0,False,0,1,warm
2026-06-21T10:04:42,27.9,66.1,1,0,0,False,29,0,normal
2026-06-21T10:04:44,25.2,52.2,1,0,0,False,21,0,normal
2026-06-21T10:04:46,24.2,50.1,1,0,0,False,22,0,normal
2026-06-21T10:04:48,32.8,57.7,0,0,0,False,0,1,warm
2026-06-21T10:04:50,30.2,70,0,0,0,False,0,1,warm_humid
2026-06-21T10:04:52,30.8,55.1,0,0,0,False,0,1,warm
2026-06-21T10:04:54,25.9,72.9,0,0,0,False,0,1,humid
2026-06-21T10:04:56,24.6,52.8,1,0,0,False,25,0,normal
2026-06-21T10:04:58,26.2,73.9,0,0,0,False,0,1,humid
2026-06-21T10:05:00,31.9,64.3,0,0,0,False,0,1,warm
2026-06-21T10:05:02,29.9,72.7,0,0,0,False,0,1,humid
2026-06-21T10:05:04,28.1,75.9,0,0,0,False,0,1,humid
2026-06-21T10:05:06,31.8,73.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:08,32.5,56.1,0,0,0,False,0,1,warm
2026-06-21T10:05:10,24.3,76.5,0,0,0,False,0,1,humid
2026-06-21T10:05:12,31.3,54.2,0,0,0,False,0,1,warm
2026-06-21T10:05:14,32.2,52.9,0,0,0,False,0,1,warm
2026-06-21T10:05:16,32.8,75.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:18,33.8,72.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:20,30.3,70.2,1,0,0,False,23,1,warm_humid
2026-06-21T10:05:22,25.4,42.8,1,0,0,False,12,0,normal
2026-06-21T10:05:24,26.0,52.9,1,0,0,False,15,0,normal
2026-06-21T10:05:26,32.7,53.2,0,0,0,False,0,1,warm
2026-06-21T10:05:28,28.2,73.6,0,0,0,False,0,1,humid
2026-06-21T10:05:30,29.7,72.6,0,0,0,False,0,1,humid
2026-06-21T10:05:32,28.0,48.8,1,0,0,False,7,0,normal
2026-06-21T10:05:34,31.9,74.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:36,33.3,72.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:38,27.2,51.5,1,0,0,False,15,0,normal
2026-06-21T10:05:40,33.1,48.7,0,0,0,False,0,1,warm
2026-06-21T10:05:42,24.0,75.2,0,0,0,False,0,1,humid
2026-06-21T10:05:44,32.8,44.2,0,0,0,False,0,1,warm
2026-06-21T10:05:46,21.7,51.2,1,0,0,False,27,0,normal
2026-06-21T10:05:48,32.1,60.1,0,0,0,False,0,1,warm
2026-06-21T10:05:50,30.5,58.3,0,0,0,False,0,1,warm
2026-06-21T10:05:52,33.6,55.7,0,0,0,False,0,1,warm
2026-06-21T10:05:54,27.2,73.9,0,0,0,False,0,1,humid
2026-06-21T10:05:56,33.5,77.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:05:58,31.6,49.1,0,0,0,False,0,1,warm
2026-06-21T10:06:00,31.0,75.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:02,25.2,54.3,1,0,0,False,27,0,normal
2026-06-21T10:06:04,27.9,73.9,0,0,0,False,0,1,humid
2026-06-21T10:06:06,29.3,42.9,1,0,0,False,1,0,normal
2026-06-21T10:06:08,32.3,48.2,0,0,0,False,0,1,warm
2026-06-21T10:06:10,32.6,54.7,0,0,0,False,0,1,warm
2026-06-21T10:06:12,23.6,53.3,1,0,0,False,16,0,normal
2026-06-21T10:06:14,32.5,76.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:16,29.3,72.0,0,0,0,False,0,1,humid
2026-06-21T10:06:18,28.8,52.4,1,0,0,False,13,0,normal
2026-06-21T10:06:20,27.5,63.3,1,0,0,False,8,0,normal
2026-06-21T10:06:22,30.3,70.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:24,24.5,45.5,1,0,0,False,11,0,normal
2026-06-21T10:06:26,26.8,75.7,0,0,0,False,0,1,humid
2026-06-21T10:06:28,29.2,59.9,1,0,0,False,20,0,normal
2026-06-21T10:06:30,33.1,60.1,0,0,0,False,0,1,warm
2026-06-21T10:06:32,27.9,73.4,0,0,0,False,0,1,humid
2026-06-21T10:06:34,29.9,73.3,0,0,0,False,0,1,humid
2026-06-21T10:06:36,26.2,50.1,1,0,0,False,10,0,normal
2026-06-21T10:06:38,32.3,44.9,0,0,0,False,0,1,warm
2026-06-21T10:06:40,32.7,73.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:42,26.0,54.2,1,0,0,False,12,0,normal
2026-06-21T10:06:44,31.7,52.7,0,0,0,False,0,1,warm
2026-06-21T10:06:46,26.6,77.3,0,0,0,False,0,1,humid
2026-06-21T10:06:48,25.8,58.0,1,0,0,False,9,0,normal
2026-06-21T10:06:50,31.0,73.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:52,32.3,59.9,0,0,0,False,0,1,warm
2026-06-21T10:06:54,34.0,72.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:06:56,26.9,76.1,0,0,0,False,0,1,humid
2026-06-21T10:06:58,27.1,74.5,0,0,0,False,0,1,humid
2026-06-21T10:07:00,30.3,52.4,0,0,0,False,0,1,warm
2026-06-21T10:07:02,32.6,76.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:04,31.5,73.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:06,23.8,54.7,1,0,0,False,16,0,normal
2026-06-21T10:07:08,24.3,62.0,1,0,0,False,21,0,normal
2026-06-21T10:07:10,33.2,64.4,0,0,0,False,0,1,warm
2026-06-21T10:07:12,27.2,71.7,0,0,0,False,0,1,humid
2026-06-21T10:07:14,33.2,76.0,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:16,22.3,74.4,0,0,0,False,0,1,humid
2026-06-21T10:07:18,31.7,45.4,0,0,0,False,0,1,warm
2026-06-21T10:07:20,32.5,48.0,0,0,0,False,0,1,warm
2026-06-21T10:07:22,32.1,71.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:24,32.9,55.2,0,0,0,False,0,1,warm
2026-06-21T10:07:26,26.5,55.9,1,0,0,False,4,0,normal
2026-06-21T10:07:28,24.7,55.4,1,0,0,False,21,0,normal
2026-06-21T10:07:30,30.2,70.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:32,29.9,75.1,0,0,0,False,0,1,humid
2026-06-21T10:07:34,32.5,52.7,0,0,0,False,0,1,warm
2026-06-21T10:07:36,27.2,76.3,0,0,0,False,0,1,humid
2026-06-21T10:07:38,26.0,55.3,1,0,0,False,27,0,normal
2026-06-21T10:07:40,32.7,59.4,0,0,0,False,0,1,warm
2026-06-21T10:07:42,32.3,49.5,0,0,0,False,0,1,warm
2026-06-21T10:07:44,26.8,47.5,1,0,0,False,17,0,normal
2026-06-21T10:07:46,26.2,71.7,0,0,0,False,0,1,humid
2026-06-21T10:07:48,29.9,74.4,0,0,0,False,0,1,humid
2026-06-21T10:07:50,32.0,74.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:07:52,32.9,57.8,0,0,0,False,0,1,warm
2026-06-21T10:07:54,26.6,73.3,0,0,0,False,0,1,humid
2026-06-21T10:07:56,32.4,56.1,0,0,0,False,0,1,warm
2026-06-21T10:07:58,30.2,70.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:00,31.0,49.4,0,0,0,False,0,1,warm
2026-06-21T10:08:02,26.3,78.5,0,0,0,False,0,1,humid
2026-06-21T10:08:04,24.7,57.6,1,0,0,False,14,0,normal
2026-06-21T10:08:06,26.4,56.8,1,0,0,False,2,0,normal
2026-06-21T10:08:08,32.1,71.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:10,30.5,56.4,0,0,0,False,0,1,warm
2026-06-21T10:08:12,26.8,71.5,0,0,0,False,0,1,humid
2026-06-21T10:08:14,24.8,75.5,0,0,0,False,0,1,humid
2026-06-21T10:08:16,32.2,72.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:18,31.2,55.5,0,0,0,False,0,1,warm
2026-06-21T10:08:20,27.9,74.7,0,0,0,False,0,1,humid
2026-06-21T10:08:22,24.9,55.5,1,0,0,False,29,0,normal
2026-06-21T10:08:24,31.3,71.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:26,23.0,55.9,1,0,0,False,17,0,normal
2026-06-21T10:08:28,33.1,77.0,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:30,25.6,54.9,1,0,0,False,25,0,normal
2026-06-21T10:08:32,26.5,75.0,0,0,0,False,0,1,humid
2026-06-21T10:08:34,32.5,46.9,0,0,0,False,0,1,warm
2026-06-21T10:08:36,29.9,56.7,1,0,0,False,13,0,normal
2026-06-21T10:08:38,31.3,54.5,0,0,0,False,0,1,warm
2026-06-21T10:08:40,32.0,75.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:08:42,28.1,47.2,1,0,0,False,11,0,normal
2026-06-21T10:08:44,30,56.4,0,0,0,False,0,1,warm
2026-06-21T10:08:46,26.0,57.3,1,0,0,False,1,0,normal
2026-06-21T10:08:48,29.3,52.6,1,0,0,False,5,0,normal
2026-06-21T10:08:50,27.2,70.9,0,0,0,False,0,1,humid
2026-06-21T10:08:52,26.8,75.9,0,0,0,False,0,1,humid
2026-06-21T10:08:54,33.1,53.3,0,0,0,False,0,1,warm
2026-06-21T10:08:56,28.6,75.6,0,0,0,False,0,1,humid
2026-06-21T10:08:58,32.8,52.4,0,0,0,False,0,1,warm
2026-06-21T10:09:00,23.7,54.8,1,0,0,False,21,0,normal
2026-06-21T10:09:02,27.5,55.6,1,0,0,False,27,0,normal
2026-06-21T10:09:04,32.7,58.8,0,0,0,False,0,1,warm
2026-06-21T10:09:06,33.1,74.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:08,24.7,48.9,1,0,0,False,15,0,normal
2026-06-21T10:09:10,31.5,73.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:12,26.8,44.3,1,0,0,False,19,0,normal
2026-06-21T10:09:14,32.8,59.6,0,0,0,False,0,1,warm
2026-06-21T10:09:16,32.3,70.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:18,32.3,56.5,0,0,0,False,0,1,warm
2026-06-21T10:09:20,26.9,54.3,1,0,0,False,12,0,normal
2026-06-21T10:09:22,32.3,76.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:24,32.4,53.6,0,0,0,False,0,1,warm
2026-06-21T10:09:26,28.8,75.8,0,0,0,False,0,1,humid
2026-06-21T10:09:28,33.0,54.4,0,0,0,False,0,1,warm
2026-06-21T10:09:30,27.3,64.1,1,0,0,False,4,0,normal
2026-06-21T10:09:32,25.7,71.6,0,0,0,False,0,1,humid
2026-06-21T10:09:34,26.2,54.3,1,0,0,False,25,0,normal
2026-06-21T10:09:36,32.3,72.9,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:38,23.5,56.5,1,0,0,False,15,0,normal
2026-06-21T10:09:40,31.9,74.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:42,28.8,55.4,1,0,0,False,19,0,normal
2026-06-21T10:09:44,25.7,58.1,1,0,0,False,18,0,normal
2026-06-21T10:09:46,32.2,77.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:48,33.1,71.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:50,30.6,71.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:09:52,25.6,54.7,1,0,0,False,5,0,normal
2026-06-21T10:09:54,28.9,76.4,0,0,0,False,0,1,humid
2026-06-21T10:09:56,26.2,76.3,0,0,0,False,0,1,humid
2026-06-21T10:09:58,31.1,51.1,0,0,0,False,0,1,warm
2026-06-21T10:10:00,25.4,59.9,1,0,0,False,15,0,normal
2026-06-21T10:10:02,28.2,56.0,1,0,0,False,11,0,normal
2026-06-21T10:10:04,30,76.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:06,25.7,72.9,0,0,0,False,0,1,humid
2026-06-21T10:10:08,32.4,71.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:10,25.5,57.6,1,0,0,False,3,0,normal
2026-06-21T10:10:12,32.0,44.1,0,0,0,False,0,1,warm
2026-06-21T10:10:14,31.6,60.9,0,0,0,False,0,1,warm
2026-06-21T10:10:16,26.4,50.9,1,0,0,False,18,0,normal
2026-06-21T10:10:18,27.1,51.6,1,0,0,False,3,0,normal
2026-06-21T10:10:20,31.1,75.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:22,25.5,76.2,0,0,0,False,0,1,humid
2026-06-21T10:10:24,31.4,56.6,0,0,0,False,0,1,warm
2026-06-21T10:10:26,31.2,70.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:28,32.2,75.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:30,33.0,55.2,0,0,0,False,0,1,warm
2026-06-21T10:10:32,30.7,54.6,0,0,0,False,0,1,warm
2026-06-21T10:10:34,30.7,55.7,0,0,0,False,0,1,warm
2026-06-21T10:10:36,31.8,55.9,0,0,0,False,0,1,warm
2026-06-21T10:10:38,32.6,77.3,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:40,28.5,73.3,0,0,0,False,0,1,humid
2026-06-21T10:10:42,32.0,77.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:44,32.9,76.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:46,29.0,47.5,1,0,0,False,7,0,normal
2026-06-21T10:10:48,32.6,72.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:50,32.3,72.0,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:52,22.3,49.8,1,0,0,False,13,0,normal
2026-06-21T10:10:54,30.5,70.5,1,0,0,False,2,1,warm_humid
2026-06-21T10:10:56,30.3,70.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:10:58,24.7,58.3,1,0,0,False,23,0,normal
2026-06-21T10:11:00,25.2,55.0,1,0,0,False,22,0,normal
2026-06-21T10:11:02,23.9,55.4,1,0,0,False,25,0,normal
2026-06-21T10:11:04,26.3,57.4,1,0,0,False,2,0,normal
2026-06-21T10:11:06,26.9,49.1,1,0,0,False,15,0,normal
2026-06-21T10:11:08,27.5,51.8,1,0,0,False,13,0,normal
2026-06-21T10:11:10,31.9,74.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:12,26.3,75.0,0,0,0,False,0,1,humid
2026-06-21T10:11:14,30,70,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:16,31.4,73.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:18,32.7,47.7,0,0,0,False,0,1,warm
2026-06-21T10:11:20,26.3,71.6,0,0,0,False,0,1,humid
2026-06-21T10:11:22,26.0,49.5,1,0,0,False,3,0,normal
2026-06-21T10:11:24,32.2,78.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:26,31.9,50.5,0,0,0,False,0,1,warm
2026-06-21T10:11:28,30.3,70.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:30,31.4,54.9,0,0,0,False,0,1,warm
2026-06-21T10:11:32,30.2,70.2,1,0,0,False,23,1,warm_humid
2026-06-21T10:11:34,30.1,70.2,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:36,26.2,76.6,0,0,0,False,0,1,humid
2026-06-21T10:11:38,31.7,72.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:40,25.2,48.5,1,0,0,False,7,0,normal
2026-06-21T10:11:42,31.9,74.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:44,32.5,63.2,0,0,0,False,0,1,warm
2026-06-21T10:11:46,32.6,74.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:48,31.9,73.1,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:50,32.0,54.1,0,0,0,False,0,1,warm
2026-06-21T10:11:52,34.7,74.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:54,34.7,71.6,0,0,0,False,0,1,warm_humid
2026-06-21T10:11:56,25.0,52.0,1,0,0,False,19,0,normal
2026-06-21T10:11:58,27.7,51.3,1,0,0,False,4,0,normal
2026-06-21T10:12:00,27.0,77.7,0,0,0,False,0,1,humid
2026-06-21T10:12:02,23.5,74.9,0,0,0,False,0,1,humid
2026-06-21T10:12:04,26.5,57.5,1,0,0,False,26,0,normal
2026-06-21T10:12:06,30.9,57.9,0,0,0,False,0,1,warm
2026-06-21T10:12:08,30.4,70.5,0,0,0,False,0,1,warm_humid
2026-06-21T10:12:10,32.0,54.0,0,0,0,False,0,1,warm
2026-06-21T10:12:12,30.1,70.4,0,0,0,False,0,1,warm_humid
2026-06-21T10:12:14,31.7,57.3,0,0,0,False,0,1,warm
2026-06-21T10:12:16,31.7,53.8,0,0,0,False,0,1,warm
2026-06-21T10:12:18,30,75.0,0,0,0,False,0,1,warm_humid
2026-06-21T10:12:20,26.8,76.4,0,0,0,False,0,1,humid
2026-06-21T10:12:22,32.5,72.7,0,0,0,False,0,1,warm_humid
2026-06-21T10:12:24,25.8,75.8,0,0,0,False,0,1,humid
2026-06-21T10:12:26,27.2,56.4,1,0,0,False,27,0,normal
2026-06-21T10:12:28,26.5,53.3,1,0,0,False,4,0,normal
2026-06-21T10:12:30,31.6,77.8,0,0,0,False,0,1,warm_humid
2026-06-21T10:12:32,24.5,50.8,1,0,0,False,5,0,normal
2026-06-21T10:12:34,26.2,48.1,1,0,0,False,16,0,normal
