created_at,temperature,humidity,motion,gas,alarm,is_night,motion_duration_sec,alert_class,reason
2026-06-21T23:02:40,28.4,74.6,0,0,0,True,0,1,humid
2026-06-21T23:02:42,31.4,73.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:02:44,33.5,73.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:02:46,24.6,55.0,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:02:48,26.9,57.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:02:50,31.7,74.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:02:52,26.0,55.2,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:02:54,32.7,50.8,0,0,0,True,0,1,warm
2026-06-21T23:02:56,30.8,75.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:02:58,30.2,70.0,1,0,0,True,3,1,warm_humid
2026-06-21T23:03:00,25.4,71.9,0,0,0,True,0,1,humid
2026-06-21T23:03:02,31.4,53.6,0,0,0,True,0,1,warm
2026-06-21T23:03:04,27.0,74.3,0,0,0,True,0,1,humid
2026-06-21T23:03:06,32.8,73.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:03:08,27.2,57.9,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:03:10,25.4,52.0,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:03:12,27.5,74.7,0,0,0,True,0,1,humid
2026-06-21T23:03:14,31.0,55.6,0,0,0,True,0,1,warm
2026-06-21T23:03:16,23.6,51.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:03:18,30.2,70.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:03:20,25.1,70.6,0,0,0,True,0,1,humid
2026-06-21T23:03:22,26.9,72.4,0,0,0,True,0,1,humid
2026-06-21T23:03:24,27.0,55.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:03:26,33.5,51.2,0,0,0,True,0,1,warm
2026-06-21T23:03:28,27.9,74.5,0,0,0,True,0,1,humid
2026-06-21T23:03:30,25.1,50.8,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:03:32,26.2,75.9,0,0,0,True,0,1,humid
2026-06-21T23:03:34,30.4,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:03:36,31.5,57.2,0,0,0,True,0,1,warm
2026-06-21T23:03:38,25.6,63.5,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:03:40,25.1,72.9,0,0,0,True,0,1,humid
2026-06-21T23:03:42,27.3,53.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:03:44,25.3,44.0,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:03:46,33.0,76.9,0,0,0,True,0,1,warm_humid
2026-06-21T23:03:48,27.7,76.2,0,0,0,True,0,1,humid
2026-06-21T23:03:50,26.5,51.2,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:03:52,25.8,79.9,0,0,0,True,0,1,humid
2026-06-21T23:03:54,32.2,53.5,0,0,0,True,0,1,warm
2026-06-21T23:03:56,27.8,76.8,0,0,0,True,0,1,humid
2026-06-21T23:03:58,27.6,62.2,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:04:00,26.4,51.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:04:02,27.0,77.4,0,0,0,True,0,1,humid
2026-06-21T23:04:04,30.2,70.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:04:06,26.2,74.0,0,0,0,True,0,1,humid
2026-06-21T23:04:08,27.8,57.2,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:04:10,25.8,61.2,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:04:12,25.1,70.0,0,0,0,True,0,1,humid
2026-06-21T23:04:14,32.4,54.0,0,0,0,True,0,1,warm
2026-06-21T23:04:16,27.3,58.7,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:04:18,32.3,53.0,0,0,0,True,0,1,warm
2026-06-21T23:04:20,32.2,61.3,0,0,0,True,0,1,warm
2026-06-21T23:04:22,31.5,54.7,0,0,0,True,0,1,warm
2026-06-21T23:04:24,25.1,51.8,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:04:26,25.4,70.8,0,0,0,True,0,1,humid
2026-06-21T23:04:28,27.0,50.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:04:30,27.1,62.0,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:04:32,22.4,55.0,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:04:34,32.7,47.0,0,0,0,True,0,1,warm
2026-06-21T23:04:36,32.1,71.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:04:38,31.8,72.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:04:40,32.7,55.2,0,0,0,True,0,1,warm
2026-06-21T23:04:42,23.9,61.3,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:04:44,30.0,70.4,1,0,0,True,3,1,warm_humid
2026-06-21T23:04:46,25.6,60.6,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:04:48,32.4,52.1,0,0,0,True,0,1,warm
2026-06-21T23:04:50,25.2,60.4,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:04:52,25.0,65.5,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:04:54,30.3,70.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:04:56,30.6,74.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:04:58,25.1,55.7,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:05:00,32.5,78.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:02,27.3,65.3,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:05:04,30.6,57.3,0,0,0,True,0,1,warm
2026-06-21T23:05:06,27.7,74.1,0,0,0,True,0,1,humid
2026-06-21T23:05:08,30.0,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:10,30.2,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:12,27.5,51.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:05:14,31.0,60.2,0,0,0,True,0,1,warm
2026-06-21T23:05:16,27.2,73.0,0,0,0,True,0,1,humid
2026-06-21T23:05:18,32.4,54.9,0,0,0,True,0,1,warm
2026-06-21T23:05:20,28.7,72.3,0,0,0,True,0,1,humid
2026-06-21T23:05:22,27.5,55.2,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:05:24,29.7,78.4,0,0,0,True,0,1,humid
2026-06-21T23:05:26,30.4,70.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:28,32.4,70.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:30,27.8,73.0,0,0,0,True,0,1,humid
2026-06-21T23:05:32,29.0,77.4,0,0,0,True,0,1,humid
2026-06-21T23:05:34,30.0,78.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:36,32.3,60.2,0,0,0,True,0,1,warm
2026-06-21T23:05:38,25.5,75.6,0,0,0,True,0,1,humid
2026-06-21T23:05:40,30.2,70.5,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:42,25.8,54.0,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:05:44,26.9,55.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:05:46,30.5,70.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:48,26.1,53.6,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:05:50,23.8,55.4,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:05:52,32.0,73.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:54,32.0,72.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:05:56,22.9,73.6,0,0,0,True,0,1,humid
2026-06-21T23:05:58,23.3,50.4,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:06:00,32.9,74.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:02,24.7,49.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:06:04,33.2,58.1,0,0,0,True,0,1,warm
2026-06-21T23:06:06,29.2,72.2,0,0,0,True,0,1,humid
2026-06-21T23:06:08,26.3,77.7,0,0,0,True,0,1,humid
2026-06-21T23:06:10,26.0,71.2,0,0,0,True,0,1,humid
2026-06-21T23:06:12,30.9,76.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:14,31.5,73.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:16,32.5,73.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:18,30.2,56.3,0,0,0,True,0,1,warm
2026-06-21T23:06:20,32.0,74.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:22,31.4,74.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:24,31.8,73.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:26,30.0,74.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:28,30.5,70.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:06:30,31.4,59.7,0,0,0,True,0,1,warm
2026-06-21T23:06:32,27.2,56.8,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:06:34,24.0,55.1,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:06:36,24.7,56.9,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:06:38,26.3,57.6,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:06:40,26.3,64.8,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:06:42,28.7,46.3,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:06:44,26.9,73.7,0,0,0,True,0,1,humid
2026-06-21T23:06:46,27.2,56.7,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:06:48,26.7,70.5,0,0,0,True,0,1,humid
2026-06-21T23:06:50,24.5,69.9,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:06:52,32.0,54.0,0,0,0,True,0,1,warm
2026-06-21T23:06:54,30.2,70.5,1,0,0,True,1,1,warm_humid
2026-06-21T23:06:56,25.8,47.8,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:06:58,32.3,53.7,0,0,0,True,0,1,warm
2026-06-21T23:07:00,25.6,57.2,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:07:02,32.5,52.3,0,0,0,True,0,1,warm
2026-06-21T23:07:04,32.3,52.9,0,0,0,True,0,1,warm
2026-06-21T23:07:06,32.5,52.8,0,0,0,True,0,1,warm
2026-06-21T23:07:08,31.7,74.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:10,28.7,70.8,0,0,0,True,0,1,humid
2026-06-21T23:07:12,25.4,59.6,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:07:14,27.7,55.2,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:07:16,31.3,74.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:18,31.4,74.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:20,30.5,60.1,0,0,0,True,0,1,warm
2026-06-21T23:07:22,25.9,55.3,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:07:24,32.0,70.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:26,24.5,53.5,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:07:28,28.4,53.2,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:07:30,30.5,52.8,0,0,0,True,0,1,warm
2026-06-21T23:07:32,21.3,54.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:07:34,30.9,57.1,0,0,0,True,0,1,warm
2026-06-21T23:07:36,32.7,70.5,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:38,33.2,54.4,0,0,0,True,0,1,warm
2026-06-21T23:07:40,26.8,54.7,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:07:42,32.6,76.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:44,31.0,74.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:46,30.5,70.2,1,0,0,True,3,1,warm_humid
2026-06-21T23:07:48,33.7,76.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:50,27.6,53.6,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:07:52,32.3,73.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:07:54,25.2,61.1,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:07:56,30.9,55.9,0,0,0,True,0,1,warm
2026-06-21T23:07:58,27.1,76.3,0,0,0,True,0,1,humid
2026-06-21T23:08:00,23.5,77.5,0,0,0,True,0,1,humid
2026-06-21T23:08:02,30.4,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:04,32.0,77.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:06,32.6,55.5,0,0,0,True,0,1,warm
2026-06-21T23:08:08,26.0,71.0,0,0,0,True,0,1,humid
2026-06-21T23:08:10,31.6,76.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:12,30.1,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:14,26.4,49.6,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:08:16,26.0,51.0,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:08:18,26.0,53.3,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:08:20,26.9,59.6,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:08:22,27.6,51.4,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:08:24,31.0,59.1,0,0,0,True,0,1,warm
2026-06-21T23:08:26,26.6,73.7,0,0,0,True,0,1,humid
2026-06-21T23:08:28,32.3,75.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:30,25.9,51.5,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:08:32,31.6,56.2,0,0,0,True,0,1,warm
2026-06-21T23:08:34,24.7,53.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:08:36,26.3,71.4,0,0,0,True,0,1,humid
2026-06-21T23:08:38,25.2,70.7,0,0,0,True,0,1,humid
2026-06-21T23:08:40,32.7,71.4,0,0,0,True,0,1,warm_humid
2026-06-21T23:08:42,25.3,52.1,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:08:44,31.7,49.4,0,0,0,True,0,1,warm
2026-06-21T23:08:46,32.2,48.0,0,0,0,True,0,1,warm
2026-06-21T23:08:48,31.7,50.1,0,0,0,True,0,1,warm
2026-06-21T23:08:50,27.3,51.6,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:08:52,29.0,65.5,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:08:54,32.8,51.3,0,0,0,True,0,1,warm
2026-06-21T23:08:56,33.1,49.2,0,0,0,True,0,1,warm
2026-06-21T23:08:58,32.2,73.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:00,24.8,73.4,0,0,0,True,0,1,humid
2026-06-21T23:09:02,31.3,77.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:04,30.9,60.2,0,0,0,True,0,1,warm
2026-06-21T23:09:06,23.7,73.6,0,0,0,True,0,1,humid
2026-06-21T23:09:08,26.8,73.8,0,0,0,True,0,1,humid
2026-06-21T23:09:10,24.2,56.2,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:09:12,25.0,74.0,0,0,0,True,0,1,humid
2026-06-21T23:09:14,23.5,51.4,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:09:16,31.7,71.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:18,32.0,74.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:20,31.6,54.2,0,0,0,True,0,1,warm
2026-06-21T23:09:22,31.7,52.4,0,0,0,True,0,1,warm
2026-06-21T23:09:24,28.6,54.3,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:09:26,25.2,55.5,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:09:28,30.6,72.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:30,34.2,71.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:32,24.5,61.4,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:09:34,22.4,55.3,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:09:36,32.9,67.4,0,0,0,True,0,1,warm
2026-06-21T23:09:38,30.1,70.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:40,32.2,73.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:42,30.0,70.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:44,30.1,70.2,1,0,0,True,3,1,warm_humid
2026-06-21T23:09:46,25.3,53.6,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:09:48,25.5,70.9,0,0,0,True,0,1,humid
2026-06-21T23:09:50,26.4,56.2,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:09:52,32.2,71.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:54,30.2,70.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:56,31.2,75.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:09:58,26.9,47.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:10:00,30.5,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:02,26.2,71.7,0,0,0,True,0,1,humid
2026-06-21T23:10:04,27.3,73.3,0,0,0,True,0,1,humid
2026-06-21T23:10:06,31.6,51.3,0,0,0,True,0,1,warm
2026-06-21T23:10:08,24.4,55.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:10:10,31.0,73.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:12,32.1,66.4,0,0,0,True,0,1,warm
2026-06-21T23:10:14,27.0,66.9,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:10:16,26.0,40.0,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:10:18,31.3,59.5,0,0,0,True,0,1,warm
2026-06-21T23:10:20,34.1,54.2,0,0,0,True,0,1,warm
2026-06-21T23:10:22,30.8,75.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:24,30.5,72.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:26,29.3,74.6,0,0,0,True,0,1,humid
2026-06-21T23:10:28,31.5,72.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:30,25.9,47.9,1,0,0,True,1,1,night_brief_motion
2026-06-21T23:10:32,32.2,74.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:34,24.9,53.6,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:10:36,32.1,57.6,0,0,0,True,0,1,warm
2026-06-21T23:10:38,32.5,55.9,0,0,0,True,0,1,warm
2026-06-21T23:10:40,32.6,71.5,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:42,30.0,68.2,0,0,0,True,0,1,warm
2026-06-21T23:10:44,23.9,50.7,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:10:46,31.2,73.6,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:48,28.9,75.8,0,0,0,True,0,1,humid
2026-06-21T23:10:50,30.7,73.7,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:52,32.1,43.4,0,0,0,True,0,1,warm
2026-06-21T23:10:54,27.4,75.0,0,0,0,True,0,1,humid
2026-06-21T23:10:56,31.6,75.8,0,0,0,True,0,1,warm_humid
2026-06-21T23:10:58,25.9,58.5,1,0,0,True,2,1,night_brief_motion
2026-06-21T23:11:00,24.4,64.9,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:11:02,25.9,74.1,0,0,0,True,0,1,humid
2026-06-21T23:11:04,30.2,70.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:06,30.0,70.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:08,32.7,52.1,0,0,0,True,0,1,warm
2026-06-21T23:11:10,26.1,70.0,0,0,0,True,0,1,humid
2026-06-21T23:11:12,24.7,77.5,0,0,0,True,0,1,humid
2026-06-21T23:11:14,26.4,52.3,1,0,0,True,4,1,night_brief_motion
2026-06-21T23:11:16,33.1,53.8,0,0,0,True,0,1,warm
2026-06-21T23:11:18,26.8,48.2,1,0,0,True,3,1,night_brief_motion
2026-06-21T23:11:20,32.3,59.6,0,0,0,True,0,1,warm
2026-06-21T23:11:22,30.1,70.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:24,30.3,70.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:26,31.7,73.1,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:28,33.7,66.1,0,0,0,True,0,1,warm
2026-06-21T23:11:30,31.7,52.9,0,0,0,True,0,1,warm
2026-06-21T23:11:32,30.7,57.4,0,0,0,True,0,1,warm
2026-06-21T23:11:34,29.2,71.1,0,0,0,True,0,1,humid
2026-06-21T23:11:36,33.1,63.8,0,0,0,True,0,1,warm
2026-06-21T23:11:38,29.8,72.6,0,0,0,True,0,1,humid
2026-06-21T23:11:40,30.4,70.2,1,0,0,True,2,1,warm_humid
2026-06-21T23:11:42,31.8,73.0,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:44,29.3,72.5,0,0,0,True,0,1,humid
2026-06-21T23:11:46,31.7,55.0,0,0,0,True,0,1,warm
2026-06-21T23:11:48,30.1,70.3,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:50,23.4,72.6,0,0,0,True,0,1,humid
2026-06-21T23:11:52,26.7,77.1,0,0,0,True,0,1,humid
2026-06-21T23:11:54,31.4,50.4,0,0,0,True,0,1,warm
2026-06-21T23:11:56,32.0,76.2,0,0,0,True,0,1,warm_humid
2026-06-21T23:11:58,27.0,73.3,0,0,0,True,0,1,humid
2026-06-21T23:12:00,28.4,75.6,0,0,0,True,0,1,humid
2026-06-21T23:12:02,31.1,53.5,0,0,0,True,0,1,warm
2026-06-21T23:12:04,30.2,72.9,0,0,0,True,0,1,warm_humid
